Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
G55509,HUH,05:30 PM,01:45 AM,HTD,7:45,EMU
G55510,HUH,04:46 PM,01:31 AM,HUH,8:15,SHSP2 STOP
G55511,HUH,02:20 PM,10:50 PM,HUH,8:00,LG2N STOP
G55512,SHS,04:55 AM,12:55 PM,HUH,7:30,LG2N T19
G55513,SHS,04:55 AM,12:25 PM,HUH,7:00,LMC PICKT4
G55514,SHT,04:05 AM,11:35 AM,HUH,7:00,LOWP3 PICK T13/AM BY
G55515,HUH,01:09 PM,09:54 PM,HUH,8:15,EMU
G55516,HUH,12:54 PM,07:54 PM,HUH,6:30,LOW OFF
G55517,HTD,06:44 AM,03:29 PM,HUH,8:15,T32
G55518,SHT,04:05 AM,12:05 PM,HUH,7:30,SB
G55519,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP2 T23
G55520,HUH,04:33 PM,01:18 AM,HUH,8:15,LMCP1 STOP
G55521,HUH,02:40 PM,11:25 PM,HUH,8:15,LG2N STOP
G55522,HUH,01:24 PM,09:54 PM,HUH,8:00,LMC OFF
G55523,HUH,07:31 AM,04:16 PM,HUH,8:15,EMU
G55524,SHS,04:55 AM,11:25 AM,HUH,6:00,LOWP3 T21
G55525,SHT,04:05 AM,11:05 AM,HTD,6:30,FOTP1 T10
G55526,HUH,05:23 PM,01:38 AM,HUH,7:45,LOWP3 STOP
G55527,HUH,04:00 PM,12:30 AM,HUH,8:00,SB
G55528,HTD,06:02 AM,02:32 PM,HUH,8:00,T30
G55529,SHT,04:05 AM,11:20 AM,HTD,7:00,RACP1 T12
G55530,HUH,06:57 PM,01:42 AM,HTD,6:15,EMU
G55531,HUH,05:12 PM,01:27 AM,HUH,7:45,LG1SSTOP
G55532,HUH,04:13 PM,12:58 AM,HUH,8:15,SHS OFF
G55533,SHS,06:00 AM,01:15 PM,HUH,6:45,SG2S T15
G55534,HTD,05:20 AM,12:35 PM,HUH,6:45,T26
G55535,SHT,04:05 AM,10:35 AM,HTD,6:00,SHTP1 T6
G55536,HUH,05:39 PM,01:39 AM,HUH,7:30,RACP1 STOP
G55537,HUH,04:37 PM,01:22 AM,HUH,8:15,LMCP2 STOP
G55538,LOW,01:32 PM,09:02 PM,HUH,7:00,LG1N T5a
G55539,SHS,04:55 AM,11:55 AM,HUH,6:30,LG2S T17
G55540,HTD,05:22 AM,01:37 PM,HUH,7:45,T27
G55541,HUH,05:50 PM,01:50 AM,HUH,7:30,FOTP4 STOP
G55542,HUH,03:41 PM,11:56 PM,HUH,7:45,TAPP1 STOP
G55543,HUH,01:00 PM,09:00 PM,HUH,7:30,SB
G55544,SHS,04:55 AM,12:25 PM,HUH,7:00,SHSP2 T14
G55545,SHT,04:05 AM,10:35 AM,HUH,6:00,TAPP1 T13
G55546,HUH,04:52 PM,01:22 AM,HUH,8:00,LG1NSTOP
G55547,HTD,04:02 PM,12:02 AM,HTD,7:30,T25a
G55548,HUH,02:00 PM,09:30 PM,HUH,7:00,EMU
G55549,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP1 T22
G55550,SHS,04:55 AM,11:25 AM,HTD,6:00,LG1S T17
G55551,HUH,05:15 PM,01:45 AM,HUH,8:00,LOWP1 STOP
G55552,HTD,04:30 PM,12:45 AM,HTD,7:45,HB
G55553,HUH,01:57 PM,09:57 PM,HUH,7:30,EMU/PM BY
G55554,HUH,07:09 AM,03:54 PM,HUH,8:15,EMU
G55555,HUH,08:11 AM,04:41 PM,HUH,8:00,EMU
G55556,HUH,04:40 PM,01:25 AM,HTD,8:15,EMU
